id,timestamp,season,holiday,workingday,weather,temp,temp_feel,humidity,windspeed,demand
2105,2017-05-14 14:00:00,summer,No,No,Mist,22.14,25.76,94.0,,5.375278407684165
2106,2017-05-14 15:00:00,summer,No,No,Mist,22.14,25.76,94.0,11.0014,5.683579767338681
2107,2017-05-14 16:00:00,summer,No,No,Mist,,25.76,94.0,12.998,5.68697535633982
2108,2017-05-14 17:00:00,summer,No,No,Mist,22.96,26.515,88.0,12.998,5.605802066295998
2109,2017-05-14 18:00:00,summer,No,No,Mist,22.96,26.515,88.0,15.0013,5.717027701406222
2110,2017-05-14 19:00:00,summer,No,No,Light snow or rain,22.14,25.76,94.0,8.9981,5.5134287461649825
2111,2017-05-14 20:00:00,summer,No,No,Light snow or rain,22.14,25.76,94.0,8.9981,5.056245805348308
2112,2017-05-14 21:00:00,summer,No,No,Light snow or rain,22.14,25.76,94.0,15.0013,4.07753744390572
2113,2017-05-14 22:00:00,summer,No,No,Light snow or rain,,25.76,94.0,11.0014,3.258096538021482
2114,2017-05-14 23:00:00,summer,No,No,Light snow or rain,21.32,25.0,100.0,12.998,3.784189633918261
2115,2017-05-15 00:00:00,summer,No,No,Mist,,25.0,100.0,0.0,3.6635616461296463
2116,2017-05-15 01:00:00,summer,No,No,Mist,21.32,25.0,100.0,7.0015,3.8501476017100584
2117,2017-05-15 02:00:00,summer,No,No,Mist,21.32,25.0,100.0,8.9981,3.912023005428146
2118,2017-05-15 03:00:00,summer,No,No,Mist,21.32,25.0,100.0,0.0,3.4657359027997265
2119,2017-05-15 04:00:00,summer,No,No,Mist,21.32,25.0,100.0,0.0,2.5649493574615367
2120,2017-05-15 05:00:00,summer,No,No,Light snow or rain,21.32,25.0,100.0,7.0015,2.6390573296152584
2121,2017-05-15 06:00:00,summer,No,No,Mist,21.32,25.0,100.0,8.9981,2.833213344056216
2122,2017-05-15 07:00:00,summer,No,No,Mist,21.32,,100.0,8.9981,3.7376696182833684
2123,2017-05-15 08:00:00,summer,No,No,Mist,22.14,25.76,94.0,8.9981,4.248495242049359
2124,2017-05-15 09:00:00,summer,No,No,Clear or partly cloudy,23.78,27.275,83.0,16.9979,4.897839799950911
2125,2017-05-15 10:00:00,summer,No,No,Clear or partly cloudy,,27.275,83.0,15.0013,5.420534999272286
2126,2017-05-15 11:00:00,summer,No,No,Clear or partly cloudy,24.6,28.79,78.0,15.0013,5.7745515455444085
2127,2017-05-15 12:00:00,summer,No,No,Clear or partly cloudy,25.42,29.545,73.0,19.9995,5.905361848054571
2128,2017-05-15 13:00:00,summer,No,No,Clear or partly cloudy,25.42,29.545,73.0,19.0012,6.1224928095143865
2129,2017-05-15 14:00:00,summer,No,No,Clear or partly cloudy,26.24,30.305,73.0,12.998,6.07993319509559
2130,2017-05-15 15:00:00,summer,No,No,Clear or partly cloudy,27.06,31.06,69.0,16.9979,6.129050210060545
2131,2017-05-15 16:00:00,summer,No,No,Clear or partly cloudy,,30.305,69.0,16.9979,6.0867747269123065
2132,2017-05-15 17:00:00,summer,No,No,Light snow or rain,,26.515,78.0,23.9994,5.971261839790462
2133,2017-05-15 18:00:00,summer,No,No,Clear or partly cloudy,22.96,26.515,78.0,16.9979,5.4680601411351315
2134,2017-05-15 19:00:00,summer,No,No,Clear or partly cloudy,22.96,26.515,83.0,7.0015,5.442417710521793
2135,2017-05-15 20:00:00,summer,No,No,Clear or partly cloudy,22.14,25.76,88.0,0.0,5.25227342804663
2136,2017-05-15 21:00:00,summer,No,No,Clear or partly cloudy,22.14,25.76,88.0,0.0,5.017279836814924
2137,2017-05-15 22:00:00,summer,No,No,Clear or partly cloudy,22.96,26.515,83.0,0.0,4.762173934797756
2138,2017-05-15 23:00:00,summer,No,No,Clear or partly cloudy,22.14,25.76,88.0,15.0013,4.23410650459726
2139,2017-05-16 00:00:00,summer,No,Yes,Clear or partly cloudy,21.32,25.0,94.0,7.0015,3.6375861597263857
2140,2017-05-16 01:00:00,summer,No,Yes,Clear or partly cloudy,21.32,25.0,94.0,8.9981,2.6390573296152584
2141,2017-05-16 02:00:00,summer,No,Yes,Clear or partly cloudy,20.5,24.24,100.0,6.0032,2.5649493574615367
2142,2017-05-16 03:00:00,summer,No,Yes,Clear or partly cloudy,20.5,24.24,94.0,11.0014,1.3862943611198906
2143,2017-05-16 04:00:00,summer,No,Yes,Clear or partly cloudy,20.5,24.24,100.0,8.9981,1.791759469228055
2144,2017-05-16 05:00:00,summer,No,Yes,Clear or partly cloudy,20.5,24.24,93.0,12.998,3.044522437723423
2145,2017-05-16 06:00:00,summer,No,Yes,Clear or partly cloudy,,25.0,88.0,11.0014,4.6443908991413725
2146,2017-05-16 07:00:00,summer,No,Yes,Clear or partly cloudy,21.32,25.0,83.0,19.0012,5.605802066295998
2147,2017-05-16 08:00:00,summer,No,Yes,Clear or partly cloudy,22.96,26.515,73.0,19.9995,5.976350909297934
2148,2017-05-16 09:00:00,summer,No,Yes,Clear or partly cloudy,24.6,29.545,69.0,12.998,5.267858159063328
2149,2017-05-16 10:00:00,summer,No,Yes,Clear or partly cloudy,25.42,30.305,65.0,6.0032,4.718498871295094
2150,2017-05-16 11:00:00,summer,No,Yes,Clear or partly cloudy,26.24,31.06,57.0,0.0,5.220355825078324
2151,2017-05-16 12:00:00,summer,No,Yes,Clear or partly cloudy,27.06,31.06,54.0,6.0032,5.342334251964811
2152,2017-05-16 13:00:00,summer,No,Yes,Clear or partly cloudy,27.88,31.82,51.0,0.0,5.365976015021851
2153,2017-05-16 14:00:00,summer,No,Yes,Clear or partly cloudy,27.88,31.82,51.0,0.0,5.262690188904886
2154,2017-05-16 15:00:00,summer,No,Yes,Clear or partly cloudy,29.52,33.335,51.0,0.0,5.10594547390058
2155,2017-05-16 16:00:00,summer,No,Yes,Light snow or rain,24.6,28.79,78.0,16.9979,5.420534999272286
2156,2017-05-16 17:00:00,summer,No,Yes,Clear or partly cloudy,23.78,27.275,88.0,15.0013,5.6131281063880705
2157,2017-05-16 18:00:00,summer,No,Yes,Light snow or rain,23.78,27.275,83.0,12.998,6.115892125483034
2158,2017-05-16 19:00:00,summer,No,Yes,Clear or partly cloudy,23.78,,83.0,16.9979,5.730099782973574
2159,2017-05-16 20:00:00,summer,No,Yes,Clear or partly cloudy,23.78,27.275,83.0,,5.288267030694535
2160,2017-05-16 21:00:00,summer,No,Yes,Clear or partly cloudy,23.78,27.275,83.0,0.0,5.176149732573829
2161,2017-05-16 22:00:00,summer,No,Yes,Clear or partly cloudy,22.96,26.515,88.0,6.0032,4.844187086458591
2162,2017-05-16 23:00:00,summer,No,Yes,Clear or partly cloudy,22.96,26.515,88.0,6.0032,4.04305126783455
2163,2017-05-17 00:00:00,summer,No,Yes,Mist,22.96,26.515,88.0,0.0,3.4339872044851463
2164,2017-05-17 01:00:00,summer,No,Yes,Light snow or rain,22.96,26.515,88.0,0.0,2.5649493574615367
2165,2017-05-17 02:00:00,summer,No,Yes,Light snow or rain,22.96,26.515,88.0,0.0,2.0794415416798357
2166,2017-05-17 03:00:00,summer,No,Yes,Light snow or rain,,25.76,94.0,16.9979,1.3862943611198906
2167,2017-05-17 04:00:00,summer,No,Yes,Light snow or rain,22.14,25.76,94.0,16.9979,1.3862943611198906
2168,2017-05-17 05:00:00,summer,No,Yes,Light snow or rain,21.32,25.0,,16.9979,3.091042453358316
2169,2017-05-17 06:00:00,summer,No,Yes,Light snow or rain,21.32,25.0,94.0,,3.8918202981106265
2170,2017-05-17 07:00:00,summer,No,Yes,Mist,21.32,25.0,94.0,16.9979,5.017279836814924
2171,2017-05-17 08:00:00,summer,No,Yes,Mist,21.32,25.0,94.0,19.9995,5.849324779946859
2172,2017-05-17 09:00:00,summer,No,Yes,Mist,22.14,25.76,88.0,16.9979,5.332718793265369
2173,2017-05-17 10:00:00,summer,No,Yes,Light snow or rain,22.14,25.76,88.0,16.9979,4.6443908991413725
2174,2017-05-17 11:00:00,summer,No,Yes,Mist,22.96,26.515,83.0,27.9993,4.867534450455582
2175,2017-05-17 12:00:00,summer,No,Yes,Light snow or rain,22.96,26.515,83.0,27.9993,5.030437921392435
2176,2017-05-17 13:00:00,summer,No,Yes,Mist,22.96,26.515,88.0,22.0028,5.147494476813453
2177,2017-05-17 14:00:00,summer,No,Yes,Clear or partly cloudy,25.42,29.545,73.0,31.0009,5.214935757608986
2178,2017-05-17 15:00:00,summer,No,Yes,Clear or partly cloudy,25.42,30.305,69.0,30.0026,5.3471075307174685
2179,2017-05-17 16:00:00,summer,No,Yes,Clear or partly cloudy,25.42,30.305,61.0,22.0028,5.66988092298052
2180,2017-05-17 17:00:00,summer,No,Yes,Clear or partly cloudy,,30.305,65.0,27.9993,6.403574197934815
2181,2017-05-17 18:00:00,summer,No,Yes,Clear or partly cloudy,24.6,29.545,69.0,19.9995,6.173786103901937
2182,2017-05-17 19:00:00,summer,No,Yes,Clear or partly cloudy,,29.545,69.0,16.9979,5.855071922202427
2183,2017-05-17 20:00:00,summer,No,Yes,Clear or partly cloudy,23.78,27.275,83.0,27.9993,5.645446897643238
2184,2017-05-17 21:00:00,summer,No,Yes,Clear or partly cloudy,22.14,25.76,88.0,16.9979,5.159055299214529
2185,2017-05-17 22:00:00,summer,No,Yes,Mist,22.14,25.76,88.0,19.0012,4.584967478670572
2186,2017-05-17 23:00:00,summer,No,Yes,Mist,22.14,25.76,88.0,16.9979,4.02535169073515
2187,2017-05-18 00:00:00,summer,No,Yes,Mist,22.14,25.76,88.0,15.0013,3.1354942159291497
2188,2017-05-18 01:00:00,summer,No,Yes,Mist,22.14,25.76,88.0,16.9979,2.4849066497880004
2189,2017-05-18 02:00:00,summer,No,Yes,Light snow or rain,21.32,25.0,94.0,15.0013,1.791759469228055
2190,2017-05-18 03:00:00,summer,No,Yes,Light snow or rain,21.32,25.0,94.0,19.9995,2.1972245773362196
2191,2017-05-18 04:00:00,summer,No,Yes,Light snow or rain,21.32,25.0,94.0,19.9995,1.0986122886681098
2192,2017-05-18 05:00:00,summer,No,Yes,Clear or partly cloudy,21.32,25.0,100.0,15.0013,2.1972245773362196
2193,2017-05-18 06:00:00,summer,No,Yes,Clear or partly cloudy,21.32,25.0,100.0,8.9981,4.61512051684126
2194,2017-05-18 07:00:00,summer,No,Yes,Clear or partly cloudy,22.14,25.76,88.0,12.998,5.6131281063880705
2195,2017-05-18 08:00:00,summer,No,Yes,Clear or partly cloudy,22.96,26.515,88.0,19.0012,6.115892125483034
2196,2017-05-18 09:00:00,summer,No,Yes,Light snow or rain,22.96,26.515,83.0,16.9979,5.308267697401205
2197,2017-05-18 10:00:00,summer,No,Yes,Light snow or rain,22.14,25.76,88.0,19.0012,4.663439094112067
2198,2017-05-18 11:00:00,summer,No,Yes,Mist,22.14,25.76,94.0,6.0032,3.1354942159291497
2199,2017-05-18 12:00:00,summer,No,Yes,Clear or partly cloudy,,26.515,94.0,19.9995,3.9889840465642745
2200,2017-05-18 13:00:00,summer,No,Yes,Mist,22.96,26.515,83.0,22.0028,4.804021044733257
2201,2017-05-18 14:00:00,summer,No,Yes,Mist,23.78,27.275,78.0,19.0012,4.927253685157205
2202,2017-05-18 15:00:00,summer,No,Yes,Clear or partly cloudy,24.6,28.79,78.0,16.9979,5.117993812416755
2203,2017-05-18 16:00:00,summer,No,Yes,Clear or partly cloudy,24.6,29.545,73.0,12.998,5.683579767338681
2204,2017-05-18 17:00:00,summer,No,Yes,Clear or partly cloudy,24.6,29.545,69.0,8.9981,6.336825731146441
2205,2017-05-18 18:00:00,summer,No,Yes,Clear or partly cloudy,24.6,29.545,73.0,15.0013,6.192362489474872
2206,2017-05-18 19:00:00,summer,No,Yes,Light snow or rain,22.96,26.515,88.0,8.9981,5.802118375377063
2207,2017-05-18 20:00:00,summer,No,Yes,Light snow or rain,22.96,26.515,88.0,8.9981,5.3612921657094255
2208,2017-05-18 21:00:00,summer,No,Yes,Clear or partly cloudy,21.32,25.0,88.0,0.0,4.442651256490317
2209,2017-05-18 22:00:00,summer,No,Yes,Clear or partly cloudy,21.32,25.0,83.0,0.0,4.762173934797756
2210,2017-05-18 23:00:00,summer,No,Yes,Clear or partly cloudy,21.32,25.0,94.0,6.0032,4.07753744390572
2211,2017-05-19 00:00:00,summer,No,Yes,Clear or partly cloudy,21.32,25.0,94.0,7.0015,3.367295829986474
2212,2017-05-19 01:00:00,summer,No,Yes,Clear or partly cloudy,20.5,24.24,94.0,0.0,1.791759469228055
2213,2017-05-19 02:00:00,summer,No,Yes,Clear or partly cloudy,,24.24,94.0,0.0,2.70805020110221
2214,2017-05-19 03:00:00,summer,No,Yes,Clear or partly cloudy,19.68,23.485,100.0,0.0,1.3862943611198906
2215,2017-05-19 04:00:00,summer,No,Yes,Clear or partly cloudy,19.68,23.485,94.0,0.0,1.6094379124341003
2216,2017-05-19 05:00:00,summer,No,Yes,Clear or partly cloudy,19.68,23.485,94.0,0.0,3.258096538021482
2217,2017-05-19 06:00:00,summer,No,Yes,Mist,20.5,24.24,94.0,0.0,4.634728988229636
2218,2017-05-19 07:00:00,summer,No,Yes,Mist,20.5,24.24,100.0,0.0,5.54907608489522
2219,2017-05-19 08:00:00,summer,No,Yes,Mist,21.32,25.0,88.0,0.0,6.18826412308259
2220,2017-05-19 09:00:00,summer,No,Yes,Mist,22.14,25.76,88.0,6.0032,5.375278407684165
2221,2017-05-19 10:00:00,summer,No,Yes,Mist,22.14,25.76,83.0,0.0,4.867534450455582
2222,2017-05-19 11:00:00,summer,No,Yes,Light snow or rain,22.14,25.76,88.0,11.0014,5.099866427824199
2223,2017-05-19 12:00:00,summer,No,Yes,Mist,,27.275,78.0,7.0015,5.123963979403259
2224,2017-05-19 13:00:00,summer,No,Yes,Light snow or rain,23.78,27.275,64.0,16.9979,5.209486152841421
2225,2017-05-19 14:00:00,summer,No,Yes,Light snow or rain,22.14,25.76,73.0,12.998,5.19295685089021
2226,2017-05-19 15:00:00,summer,No,Yes,Clear or partly cloudy,22.96,26.515,78.0,11.0014,5.236441962829949
2227,2017-05-19 16:00:00,summer,No,Yes,Clear or partly cloudy,,27.275,64.0,12.998,5.71042701737487
2228,2017-05-19 17:00:00,summer,No,Yes,Clear or partly cloudy,22.96,26.515,78.0,11.0014,6.304448802421981
2229,2017-05-19 18:00:00,summer,No,Yes,Clear or partly cloudy,24.6,31.06,55.0,11.0014,6.240275845170769
2230,2017-05-19 19:00:00,summer,No,Yes,Clear or partly cloudy,23.78,27.275,60.0,8.9981,6.016157159698354
2231,2017-05-19 20:00:00,summer,No,Yes,Clear or partly cloudy,,25.76,77.0,19.0012,5.641907070938114
2232,2017-05-19 21:00:00,summer,No,Yes,Clear or partly cloudy,,25.76,77.0,19.0012,5.342334251964811
2233,2017-05-19 22:00:00,summer,No,Yes,Light snow or rain,20.5,24.24,82.0,19.9995,4.3694478524670215
2234,2017-05-19 23:00:00,summer,No,Yes,Clear or partly cloudy,19.68,23.485,94.0,0.0,4.276666119016055
2235,2017-06-01 00:00:00,summer,No,Yes,Clear or partly cloudy,28.7,33.335,79.0,11.0014,3.5263605246161616
2236,2017-06-01 01:00:00,summer,No,Yes,Clear or partly cloudy,28.7,33.335,84.0,16.9979,2.833213344056216
2237,2017-06-01 02:00:00,summer,No,Yes,Clear or partly cloudy,28.7,33.335,79.0,11.0014,1.0986122886681098
2238,2017-06-01 03:00:00,summer,No,Yes,Clear or partly cloudy,27.88,31.82,89.0,12.998,1.791759469228055
2239,2017-06-01 04:00:00,summer,No,Yes,Mist,27.88,31.82,89.0,15.0013,1.3862943611198906
2240,2017-06-01 05:00:00,summer,No,Yes,Mist,27.06,29.545,89.0,6.0032,3.044522437723423
2241,2017-06-01 06:00:00,summer,No,Yes,Mist,27.88,31.82,89.0,6.0032,4.852030263919617
2242,2017-06-01 07:00:00,summer,No,Yes,Mist,,33.335,79.0,11.0014,5.648974238161206
2243,2017-06-01 08:00:00,summer,No,Yes,Mist,29.52,34.85,79.0,12.998,6.118097198041348
2244,2017-06-01 09:00:00,summer,No,Yes,Mist,30.34,35.605,74.0,15.0013,5.332718793265369
2245,2017-06-01 10:00:00,summer,No,Yes,Mist,31.16,37.12,75.0,16.9979,4.74493212836325
2246,2017-06-01 11:00:00,summer,No,Yes,Mist,33.62,40.15,59.0,15.0013,4.718498871295094
2247,2017-06-01 12:00:00,summer,No,Yes,Clear or partly cloudy,35.26,41.665,53.0,0.0,5.1298987149230735
2248,2017-06-01 13:00:00,summer,No,Yes,Clear or partly cloudy,36.9,40.91,37.0,12.998,5.0369526024136295
2249,2017-06-01 14:00:00,summer,No,Yes,Clear or partly cloudy,36.9,40.91,37.0,16.9979,4.976733742420574
2250,2017-06-01 15:00:00,summer,No,Yes,Clear or partly cloudy,36.9,41.665,39.0,19.9995,5.0238805208462765
2251,2017-06-01 16:00:00,summer,No,Yes,Clear or partly cloudy,,40.15,47.0,19.9995,5.583496308781699
2252,2017-06-01 17:00:00,summer,No,Yes,Clear or partly cloudy,35.26,40.15,47.0,19.9995,6.186208623900494
2253,2017-06-01 18:00:00,summer,No,Yes,Light snow or rain,33.62,39.395,56.0,26.0027,5.733341276897746
2254,2017-06-01 19:00:00,summer,No,Yes,Mist,30.34,35.605,79.0,11.0014,5.575949103146316
2255,2017-06-01 20:00:00,summer,No,Yes,Mist,30.34,35.605,79.0,16.9979,5.545177444479562
2256,2017-06-01 21:00:00,summer,No,Yes,Clear or partly cloudy,30.34,34.85,70.0,19.0012,5.247024072160486
2257,2017-06-01 22:00:00,summer,No,Yes,Clear or partly cloudy,30.34,34.85,66.0,8.9981,4.859812404361672
2258,2017-06-01 23:00:00,summer,No,Yes,Clear or partly cloudy,,33.335,51.0,11.0014,4.23410650459726
2259,2017-06-02 00:00:00,summer,No,Yes,Clear or partly cloudy,,32.575,40.0,23.9994,3.7376696182833684
2260,2017-06-02 01:00:00,summer,No,Yes,Clear or partly cloudy,29.52,32.575,38.0,7.0015,2.70805020110221
2261,2017-06-02 02:00:00,summer,No,Yes,Clear or partly cloudy,28.7,31.82,39.0,0.0,1.791759469228055
2262,2017-06-02 03:00:00,summer,No,Yes,Clear or partly cloudy,27.06,31.06,44.0,,1.3862943611198906
2263,2017-06-02 04:00:00,summer,No,Yes,Clear or partly cloudy,27.06,31.06,41.0,12.998,1.0986122886681098
2264,2017-06-02 05:00:00,summer,No,Yes,Clear or partly cloudy,27.06,31.06,39.0,15.0013,3.4339872044851463
2265,2017-06-02 06:00:00,summer,No,Yes,Clear or partly cloudy,27.06,31.06,39.0,8.9981,4.727387818712341
2266,2017-06-02 07:00:00,summer,No,Yes,Clear or partly cloudy,,31.82,34.0,16.9979,5.717027701406222
2267,2017-06-02 08:00:00,summer,No,Yes,Clear or partly cloudy,28.7,31.82,32.0,19.9995,6.1463292576688975
2268,2017-06-02 09:00:00,summer,No,Yes,Clear or partly cloudy,29.52,31.82,26.0,23.9994,5.41610040220442
2269,2017-06-02 10:00:00,summer,No,Yes,Clear or partly cloudy,29.52,32.575,28.0,32.9975,4.9344739331306915
2270,2017-06-02 11:00:00,summer,No,Yes,Clear or partly cloudy,,32.575,28.0,26.0027,5.10594547390058
2271,2017-06-02 12:00:00,summer,No,Yes,Clear or partly cloudy,31.16,33.335,25.0,31.0009,5.44673737166631
2272,2017-06-02 13:00:00,summer,No,Yes,Clear or partly cloudy,32.8,34.09,24.0,23.9994,5.313205979041787
2273,2017-06-02 14:00:00,summer,No,Yes,Clear or partly cloudy,31.98,33.335,24.0,22.0028,5.220355825078324
2274,2017-06-02 15:00:00,summer,No,Yes,Clear or partly cloudy,32.8,34.09,21.0,26.0027,5.236441962829949
2275,2017-06-02 16:00:00,summer,No,Yes,Clear or partly cloudy,32.8,34.09,22.0,32.9975,5.762051382780177
2276,2017-06-02 17:00:00,summer,No,Yes,Clear or partly cloudy,31.16,32.575,20.0,35.0008,6.349138991379798
2277,2017-06-02 18:00:00,summer,No,Yes,Clear or partly cloudy,30.34,32.575,22.0,26.0027,6.263398262591624
2278,2017-06-02 19:00:00,summer,No,Yes,Clear or partly cloudy,29.52,31.82,23.0,19.9995,5.937536205082426
2279,2017-06-02 20:00:00,summer,No,Yes,Clear or partly cloudy,28.7,31.82,24.0,12.998,5.820082930352362
2280,2017-06-02 21:00:00,summer,No,Yes,Clear or partly cloudy,,31.06,31.0,12.998,5.5134287461649825
2281,2017-06-02 22:00:00,summer,No,Yes,Clear or partly cloudy,26.24,31.06,,16.9979,5.043425116919247
2282,2017-06-02 23:00:00,summer,No,Yes,Clear or partly cloudy,25.42,31.06,35.0,15.0013,4.718498871295094
2283,2017-06-03 00:00:00,summer,No,Yes,Clear or partly cloudy,25.42,31.06,38.0,,4.219507705176107
2284,2017-06-03 01:00:00,summer,No,Yes,Clear or partly cloudy,24.6,31.06,38.0,23.9994,3.091042453358316
2285,2017-06-03 02:00:00,summer,No,Yes,Clear or partly cloudy,22.96,26.515,43.0,15.0013,2.4849066497880004
2286,2017-06-03 03:00:00,summer,No,Yes,Clear or partly cloudy,22.14,25.76,49.0,15.0013,1.6094379124341003
2287,2017-06-03 04:00:00,summer,No,Yes,Clear or partly cloudy,21.32,25.0,48.0,22.0028,1.791759469228055
2288,2017-06-03 05:00:00,summer,No,Yes,Clear or partly cloudy,,25.0,48.0,23.9994,3.332204510175204
2289,2017-06-03 06:00:00,summer,No,Yes,Clear or partly cloudy,22.14,25.76,45.0,19.9995,4.663439094112067
2290,2017-06-03 07:00:00,summer,No,Yes,Clear or partly cloudy,22.14,25.76,45.0,16.9979,5.6240175061873385
2291,2017-06-03 08:00:00,summer,No,Yes,Mist,22.96,26.515,43.0,22.0028,6.218600119691729
2292,2017-06-03 09:00:00,summer,No,Yes,Clear or partly cloudy,23.78,27.275,40.0,11.0014,5.438079308923196
2293,2017-06-03 10:00:00,summer,No,Yes,Clear or partly cloudy,25.42,31.06,33.0,16.9979,5.081404364984463
2294,2017-06-03 11:00:00,summer,No,Yes,Clear or partly cloudy,26.24,31.06,31.0,,5.2574953720277815
2295,2017-06-03 12:00:00,summer,No,Yes,Clear or partly cloudy,27.06,31.06,27.0,19.0012,5.556828061699537
2296,2017-06-03 13:00:00,summer,No,Yes,Clear or partly cloudy,27.88,31.06,26.0,16.9979,5.5134287461649825
2297,2017-06-03 14:00:00,summer,No,Yes,Clear or partly cloudy,,31.82,28.0,19.0012,5.480638923341991
2298,2017-06-03 15:00:00,summer,No,Yes,Clear or partly cloudy,28.7,31.82,28.0,19.0012,5.356586274672012
2299,2017-06-03 16:00:00,summer,No,Yes,Clear or partly cloudy,29.52,31.82,26.0,22.0028,5.855071922202427
2300,2017-06-03 17:00:00,summer,No,Yes,Clear or partly cloudy,29.52,31.82,25.0,19.0012,6.324358962381311
2301,2017-06-03 18:00:00,summer,No,Yes,Clear or partly cloudy,28.7,31.82,24.0,19.9995,6.335054251498059
2302,2017-06-03 19:00:00,summer,No,Yes,Clear or partly cloudy,27.88,31.06,26.0,19.0012,5.968707559985366
2303,2017-06-03 20:00:00,summer,No,Yes,Clear or partly cloudy,26.24,31.06,29.0,11.0014,5.680172609017068
2304,2017-06-03 21:00:00,summer,No,Yes,Clear or partly cloudy,26.24,31.06,29.0,7.0015,5.5093883366279774
2305,2017-06-03 22:00:00,summer,No,Yes,Clear or partly cloudy,25.42,31.06,35.0,0.0,5.14166355650266
2306,2017-06-03 23:00:00,summer,No,Yes,Clear or partly cloudy,23.78,27.275,46.0,7.0015,5.14166355650266
2307,2017-06-04 00:00:00,summer,No,No,Clear or partly cloudy,22.96,26.515,52.0,0.0,4.532599493153256
2308,2017-06-04 01:00:00,summer,No,No,Clear or partly cloudy,,25.76,64.0,7.0015,4.543294782270004
2309,2017-06-04 02:00:00,summer,No,No,Clear or partly cloudy,22.14,25.76,56.0,12.998,4.07753744390572
2310,2017-06-04 03:00:00,summer,No,No,Clear or partly cloudy,21.32,25.0,59.0,7.0015,2.8903717578961645
2311,2017-06-04 04:00:00,summer,No,No,Clear or partly cloudy,21.32,25.0,59.0,6.0032,2.70805020110221
2312,2017-06-04 05:00:00,summer,No,No,Clear or partly cloudy,20.5,24.24,64.0,0.0,2.0794415416798357
2313,2017-06-04 06:00:00,summer,No,No,Clear or partly cloudy,22.14,25.76,60.0,0.0,3.332204510175204
2314,2017-06-04 07:00:00,summer,No,No,Clear or partly cloudy,,26.515,56.0,0.0,4.465908118654584
2315,2017-06-04 08:00:00,summer,No,No,Clear or partly cloudy,,31.06,46.0,6.0032,4.8283137373023015
2316,2017-06-04 09:00:00,summer,No,No,Clear or partly cloudy,25.42,31.06,43.0,8.9981,5.4116460518550396
2317,2017-06-04 10:00:00,summer,No,No,Clear or partly cloudy,26.24,31.06,38.0,7.0015,5.75890177387728
2318,2017-06-04 11:00:00,summer,No,No,Clear or partly cloudy,27.06,31.06,36.0,8.9981,5.910796644040527
2319,2017-06-04 12:00:00,summer,No,No,Clear or partly cloudy,28.7,31.82,32.0,11.0014,6.040254711277414
2320,2017-06-04 13:00:00,summer,No,No,Clear or partly cloudy,30.34,32.575,28.0,8.9981,6.1224928095143865
2321,2017-06-04 14:00:00,summer,No,No,Clear or partly cloudy,30.34,32.575,33.0,15.0013,6.111467339502679
2322,2017-06-04 15:00:00,summer,No,No,Mist,30.34,32.575,27.0,27.9993,6.0014148779611505
2323,2017-06-04 16:00:00,summer,No,No,Mist,29.52,32.575,30.0,8.9981,6.0867747269123065
2324,2017-06-04 17:00:00,summer,No,No,Mist,29.52,32.575,34.0,16.9979,5.840641657373398
2325,2017-06-04 18:00:00,summer,No,No,Mist,30.34,32.575,30.0,11.0014,5.831882477283517
2326,2017-06-04 19:00:00,summer,No,No,Mist,28.7,31.82,39.0,6.0032,5.652489180268651
2327,2017-06-04 20:00:00,summer,No,No,Mist,,32.575,48.0,6.0032,5.476463551931511
2328,2017-06-04 21:00:00,summer,No,No,Mist,27.06,31.06,47.0,7.0015,5.220355825078324
2329,2017-06-04 22:00:00,summer,No,No,Clear or partly cloudy,26.24,31.06,57.0,15.0013,5.247024072160486
2330,2017-06-04 23:00:00,summer,No,No,Mist,26.24,31.06,57.0,0.0,5.0106352940962555
2331,2017-06-05 00:00:00,summer,No,No,Clear or partly cloudy,26.24,31.06,57.0,6.0032,4.727387818712341
2332,2017-06-05 01:00:00,summer,No,No,Mist,26.24,31.06,61.0,11.0014,4.564348191467836
2333,2017-06-05 02:00:00,summer,No,No,Mist,26.24,31.06,61.0,11.0014,4.1588830833596715
2334,2017-06-05 03:00:00,summer,No,No,Mist,,30.305,65.0,11.0014,3.8501476017100584
2335,2017-06-05 04:00:00,summer,No,No,Mist,25.42,30.305,65.0,11.0014,2.4849066497880004
2336,2017-06-05 05:00:00,summer,No,No,Mist,25.42,30.305,61.0,8.9981,1.791759469228055
2337,2017-06-05 06:00:00,summer,No,No,Mist,25.42,30.305,61.0,7.0015,3.044522437723423
2338,2017-06-05 07:00:00,summer,No,No,Mist,24.6,29.545,73.0,16.9979,3.295836866004329
2339,2017-06-05 08:00:00,summer,No,No,Mist,24.6,29.545,73.0,16.9979,4.584967478670572
2340,2017-06-05 09:00:00,summer,No,No,Mist,,28.79,78.0,12.998,5.099866427824199
2341,2017-06-05 10:00:00,summer,No,No,Mist,25.42,29.545,73.0,6.0032,5.5254529391317835
2342,2017-06-05 11:00:00,summer,No,No,Mist,,30.305,69.0,7.0015,5.814130531825066
2343,2017-06-05 12:00:00,summer,No,No,Mist,,30.305,69.0,7.0015,5.814130531825066
2344,2017-06-05 13:00:00,summer,No,No,Clear or partly cloudy,27.06,31.06,65.0,7.0015,5.905361848054571
2345,2017-06-05 14:00:00,summer,No,No,Clear or partly cloudy,28.7,32.575,58.0,11.0014,5.953243334287785
